specimen,load_kN,Ubar,Diagn,VSt1,VSt2,HDiagn,VDiagn,HUbar,HStack,St1,St1St2,VStack
NS-RS,66.7312,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7470,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7441,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7325,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7399,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7375,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7332,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7142,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7034,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7162,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7098,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7050,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.7058,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6886,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6855,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6903,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6726,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6883,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6777,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6806,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6849,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6681,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6423,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6459,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6397,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6700,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6696,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6638,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6555,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6535,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6422,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6390,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6328,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6291,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6260,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,66.6788,7.5351,8.3676,7.7559,,5.9168,5.9168,7.5351,13.4519,7.7559,7.7559,13.6727
NS-RS,68.1676,7.7025,8.3676,8.2994,,5.9168,5.9168,7.7025,13.6193,8.2994,8.2994,14.2162
NS-RS,69.0292,7.7025,8.3676,8.2994,,5.9168,5.9168,7.7025,13.6193,8.2994,8.2994,14.2162
NS-RS,71.9334,7.8646,8.6212,8.2994,,6.0961,6.0961,7.8646,13.9606,8.2994,8.2994,14.3955
NS-RS,75.3854,8.1621,8.8747,8.2994,,6.2754,6.2754,8.1621,14.4375,8.2994,8.2994,14.5748
NS-RS,75.6712,8.3336,8.8747,8.2994,,6.2754,6.2754,8.3336,14.6090,8.2994,8.2994,14.5748
NS-RS,78.8059,8.4974,8.8747,8.8429,,6.2754,6.2754,8.4974,14.7728,8.8429,8.8429,15.1183
NS-RS,81.0759,8.8267,9.4734,8.8429,,6.6987,6.6987,8.8267,15.5254,8.8429,8.8429,15.5416
NS-RS,82.2991,8.9891,9.4734,8.8429,,6.6987,6.6987,8.9891,15.6878,8.8429,8.8429,15.5416
NS-RS,82.8387,8.9891,10.0614,9.3504,,7.1145,7.1145,8.9891,16.1036,9.3504,9.3504,16.4649
NS-RS,85.2075,9.3184,10.0614,9.8579,,7.1145,7.1145,9.3184,16.4329,9.8579,9.8579,16.9724
NS-RS,85.0850,9.4787,10.6794,9.8579,,7.5515,7.5515,9.4787,17.0302,9.8579,9.8579,17.4094
NS-RS,87.8409,9.8294,11.0263,10.3557,,7.7967,7.7967,9.8294,17.6262,10.3557,10.3557,18.1525
NS-RS,87.6882,10.0026,11.2798,9.8579,,7.9760,7.9760,10.0026,17.9787,9.8579,9.8579,17.8339
NS-RS,88.3661,10.1686,11.8526,9.8579,,8.3811,8.3811,10.1686,18.5496,9.8579,9.8579,18.2390
NS-RS,88.9260,10.5418,12.4592,10.3557,,8.8100,8.8100,10.5418,19.3517,10.3557,10.3557,19.1657
NS-RS,89.5927,10.7270,12.7127,10.3557,,8.9892,8.9892,10.7270,19.7163,10.3557,10.3557,19.3450
NS-RS,90.2922,10.8936,12.9957,10.3557,,9.1893,9.1893,10.8936,20.0829,10.3557,10.3557,19.5451
NS-RS,91.0256,11.0605,13.6441,10.3557,,9.6479,9.6479,11.0605,20.7083,10.3557,10.3557,20.0036
NS-RS,91.0076,11.0605,13.6441,10.3557,,9.6479,9.6479,11.0605,20.7083,10.3557,10.3557,20.0036
NS-RS,92.5943,11.4409,14.2844,10.8536,,10.1006,10.1006,11.4409,21.5416,10.8536,10.8536,20.9542
NS-RS,92.1167,11.6461,14.5336,10.8536,,10.2768,10.2768,11.6461,21.9229,10.8536,10.8536,21.1304
NS-RS,92.0661,11.6461,15.1676,10.8536,,10.7251,10.7251,11.6461,22.3712,10.8536,10.8536,21.5787
NS-RS,92.2622,11.8125,15.1676,10.8536,,10.7251,10.7251,11.8125,22.5376,10.8536,10.8536,21.5787
NS-RS,92.0236,11.8125,15.4432,10.8536,,10.9200,10.9200,11.8125,22.7325,10.8536,10.8536,21.7736
NS-RS,91.8128,11.8125,15.4432,10.8536,,10.9200,10.9200,11.8125,22.7325,10.8536,10.8536,21.7736
NS-RS,92.3020,11.8125,15.7900,10.8536,,11.1652,11.1652,11.8125,22.9777,10.8536,10.8536,22.0188
NS-RS,92.2145,11.9973,16.0412,11.3443,,11.3428,11.3428,11.9973,23.3401,11.3443,11.3443,22.6871
NS-RS,92.0424,11.9973,16.0412,11.3443,,11.3428,11.3428,11.9973,23.3401,11.3443,11.3443,22.6871
NS-RS,91.9064,11.9973,16.0412,11.3443,,11.3428,11.3428,11.9973,23.3401,11.3443,11.3443,22.6871
NS-RS,91.8078,11.9973,16.0412,11.3443,,11.3428,11.3428,11.9973,23.3401,11.3443,11.3443,22.6871
NS-RS,91.9139,11.9973,16.0412,11.3443,,11.3428,11.3428,11.9973,23.3401,11.3443,11.3443,22.6871
NS-RS,92.6554,12.1830,16.6504,11.3443,,11.7736,11.7736,12.1830,23.9567,11.3443,11.3443,23.1179
NS-RS,92.4859,12.1830,16.6504,11.3443,,11.7736,11.7736,12.1830,23.9567,11.3443,11.3443,23.1179
NS-RS,92.3461,12.1830,16.6504,11.3443,,11.7736,11.7736,12.1830,23.9567,11.3443,11.3443,23.1179
NS-RS,92.2316,12.1830,16.8479,11.3443,,11.9133,11.9133,12.1830,24.0963,11.3443,11.3443,23.2576
NS-RS,92.1273,12.1830,16.8479,11.3443,,11.9133,11.9133,12.1830,24.0963,11.3443,11.3443,23.2576
NS-RS,92.0412,12.1830,16.8479,11.3443,,11.9133,11.9133,12.1830,24.0963,11.3443,11.3443,23.2576
NS-RS,91.9492,12.1830,16.8479,11.3443,,11.9133,11.9133,12.1830,24.0963,11.3443,11.3443,23.2576
NS-RS,92.4600,12.3733,17.4348,11.3443,,12.3282,12.3282,12.3733,24.7015,11.3443,11.3443,23.6725
NS-RS,92.8071,12.3733,17.4348,11.3443,,12.3282,12.3282,12.3733,24.7015,11.3443,11.3443,23.6725
NS-RS,92.7500,12.3733,17.4348,11.3443,,12.3282,12.3282,12.3733,24.7015,11.3443,11.3443,23.6725
NS-RS,92.6549,12.3733,17.4348,11.3443,,12.3282,12.3282,12.3733,24.7015,11.3443,11.3443,23.6725
NS-RS,92.5558,12.3733,17.6579,11.3443,,12.4860,12.4860,12.3733,24.8593,11.3443,11.3443,23.8303
NS-RS,92.4674,12.3733,17.6579,11.3443,,12.4860,12.4860,12.3733,24.8593,11.3443,11.3443,23.8303
NS-RS,92.3941,12.3733,17.6579,11.3443,,12.4860,12.4860,12.3733,24.8593,11.3443,11.3443,23.8303
NS-RS,92.3248,12.3733,17.6579,11.3443,,12.4860,12.4860,12.3733,24.8593,11.3443,11.3443,23.8303
NS-RS,92.2634,12.3733,17.6579,11.3443,,12.4860,12.4860,12.3733,24.8593,11.3443,11.3443,23.8303
NS-RS,92.1992,12.3733,17.9409,11.3443,,12.6861,12.6861,12.3733,25.0594,11.3443,11.3443,24.0304
NS-RS,92.1092,12.3733,18.1569,11.8350,,12.8389,12.8389,12.3733,25.2122,11.8350,11.8350,24.6739
NS-RS,92.0620,12.5774,18.1569,11.8350,,12.8389,12.8389,12.5774,25.4163,11.8350,11.8350,24.6739
NS-RS,92.0014,12.5774,18.1569,11.8350,,12.8389,12.8389,12.5774,25.4163,11.8350,11.8350,24.6739
NS-RS,91.9649,12.5774,18.1569,11.8350,,12.8389,12.8389,12.5774,25.4163,11.8350,11.8350,24.6739
NS-RS,92.9675,12.5774,18.1569,11.8350,,12.8389,12.8389,12.5774,25.4163,11.8350,11.8350,24.6739
NS-RS,92.9069,12.5774,18.1569,11.8350,,12.8389,12.8389,12.5774,25.4163,11.8350,11.8350,24.6739
NS-RS,92.8377,12.5774,18.3724,11.8350,,12.9912,12.9912,12.5774,25.5686,11.8350,11.8350,24.8262
NS-RS,92.7660,12.5774,18.3724,11.8350,,12.9912,12.9912,12.5774,25.5686,11.8350,11.8350,24.8262
NS-RS,92.7015,12.5774,18.3724,11.8350,,12.9912,12.9912,12.5774,25.5686,11.8350,11.8350,24.8262
NS-RS,92.6448,12.5774,18.6757,11.8350,,13.2057,13.2057,12.5774,25.7831,11.8350,11.8350,25.0407
NS-RS,92.5880,12.5774,18.8570,11.8350,,13.3339,13.3339,12.5774,25.9113,11.8350,11.8350,25.1689
NS-RS,92.5450,12.5774,18.8570,11.8350,,13.3339,13.3339,12.5774,25.9113,11.8350,11.8350,25.1689
NS-RS,92.4975,12.7770,18.8570,11.8350,,13.3339,13.3339,12.7770,26.1109,11.8350,11.8350,25.1689
NS-RS,92.4699,12.7770,18.8570,11.8350,,13.3339,13.3339,12.7770,26.1109,11.8350,11.8350,25.1689
NS-RS,92.4101,12.7770,18.8570,11.8350,,13.3339,13.3339,12.7770,26.1109,11.8350,11.8350,25.1689
NS-RS,92.3653,12.7770,18.8570,11.8350,,13.3339,13.3339,12.7770,26.1109,11.8350,11.8350,25.1689
NS-RS,92.3047,12.7770,18.8570,11.8350,,13.3339,13.3339,12.7770,26.1109,11.8350,11.8350,25.1689
NS-RS,92.2671,12.7770,18.8570,11.8350,,13.3339,13.3339,12.7770,26.1109,11.8350,11.8350,25.1689
NS-RS,92.2279,12.7770,18.8570,11.8350,,13.3339,13.3339,12.7770,26.1109,11.8350,11.8350,25.1689
NS-RS,92.1940,12.7770,18.8570,11.8350,,13.3339,13.3339,12.7770,26.1109,11.8350,11.8350,25.1689
NS-RS,92.1639,12.7770,19.0856,11.8350,,13.4956,13.4956,12.7770,26.2725,11.8350,11.8350,25.3306
NS-RS,92.1261,12.7770,19.0856,11.8350,,13.4956,13.4956,12.7770,26.2725,11.8350,11.8350,25.3306
NS-RS,92.0812,12.7770,19.0856,11.8350,,13.4956,13.4956,12.7770,26.2725,11.8350,11.8350,25.3306
NS-RS,92.0500,12.7770,19.0856,11.8350,,13.4956,13.4956,12.7770,26.2725,11.8350,11.8350,25.3306
NS-RS,92.0298,12.7770,19.0856,11.8350,,13.4956,13.4956,12.7770,26.2725,11.8350,11.8350,25.3306
NS-RS,91.9812,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,91.9666,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,91.9193,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,91.8794,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,91.8619,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,91.8413,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,91.8564,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,92.3921,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,92.3654,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,92.3430,12.7770,19.3915,11.8350,,13.7118,13.7118,12.7770,26.4888,11.8350,11.8350,25.5468
NS-RS,92.3114,12.7770,19.6099,11.8350,,13.8663,13.8663,12.7770,26.6432,11.8350,11.8350,25.7013
NS-RS,92.2659,12.7770,19.6099,11.8350,,13.8663,13.8663,12.7770,26.6432,11.8350,11.8350,25.7013
NS-RS,92.2491,12.7770,19.6099,11.8350,,13.8663,13.8663,12.7770,26.6432,11.8350,11.8350,25.7013
NS-RS,92.2188,12.7770,19.6099,11.8350,,13.8663,13.8663,12.7770,26.6432,11.8350,11.8350,25.7013
NS-RS,92.1914,12.9628,19.6099,11.8350,,13.8663,13.8663,12.9628,26.8290,11.8350,11.8350,25.7013
NS-RS,92.1642,12.9628,19.6099,11.8350,,13.8663,13.8663,12.9628,26.8290,11.8350,11.8350,25.7013
NS-RS,92.1316,12.9628,19.6099,11.8350,,13.8663,13.8663,12.9628,26.8290,11.8350,11.8350,25.7013
NS-RS,92.1047,12.9628,19.6099,11.8350,,13.8663,13.8663,12.9628,26.8290,11.8350,11.8350,25.7013
NS-RS,92.0798,12.9628,19.8590,11.8350,,14.0425,14.0425,12.9628,27.0052,11.8350,11.8350,25.8775
NS-RS,92.0474,12.9628,19.8590,11.8350,,14.0425,14.0425,12.9628,27.0052,11.8350,11.8350,25.8775
NS-RS,92.0204,12.9628,19.8590,11.8350,,14.0425,14.0425,12.9628,27.0052,11.8350,11.8350,25.8775
NS-RS,92.0067,12.9628,19.8590,11.8350,,14.0425,14.0425,12.9628,27.0052,11.8350,11.8350,25.8775
NS-RS,91.9766,12.9628,19.8590,11.8350,,14.0425,14.0425,12.9628,27.0052,11.8350,11.8350,25.8775
NS-RS,91.9620,12.9628,19.8590,11.8350,,14.0425,14.0425,12.9628,27.0052,11.8350,11.8350,25.8775
NS-RS,91.9410,12.9628,20.0651,11.8350,,14.1882,14.1882,12.9628,27.1509,11.8350,11.8350,26.0231
NS-RS,91.9225,12.9628,20.0651,11.8350,,14.1882,14.1882,12.9628,27.1509,11.8350,11.8350,26.0231
NS-RS,93.0297,12.9628,20.0651,12.3361,,14.1882,14.1882,12.9628,27.1509,12.3361,12.3361,26.5243
NS-RS,95.9373,13.1818,20.2981,12.3361,,14.3530,14.3530,13.1818,27.5348,12.3361,12.3361,26.6891
NS-RS,97.8870,13.3733,20.5676,12.3361,,14.5435,14.5435,13.3733,27.9168,12.3361,12.3361,26.8796
NS-RS,99.0141,13.5709,20.7841,12.3361,,14.6966,14.6966,13.5709,28.2674,12.3361,12.3361,27.0327
NS-RS,100.9931,13.7675,21.2824,12.8372,,15.0489,15.0489,13.7675,28.8164,12.8372,12.8372,27.8861
NS-RS,101.4058,13.9825,22.0400,12.8372,,15.5846,15.5846,13.9825,29.5671,12.8372,12.8372,28.4218
NS-RS,104.2953,14.4194,22.9160,13.3621,,16.2041,16.2041,14.4194,30.6235,13.3621,13.3621,29.5662
NS-RS,104.6689,14.6250,23.8229,13.3621,,16.8453,16.8453,14.6250,31.4704,13.3621,13.3621,30.2075
NS-RS,106.3105,15.0476,24.9137,13.8870,,17.6167,17.6167,15.0476,32.6643,13.8870,13.8870,31.5037
NS-RS,109.0823,15.7151,26.5102,14.4176,,18.7455,18.7455,15.7151,34.4607,14.4176,14.4176,33.1632
NS-RS,109.6668,16.1780,27.6411,14.9483,,19.5452,19.5452,16.1780,35.7232,14.9483,14.9483,34.4935
NS-RS,110.7240,16.8469,29.3081,15.4873,,20.7239,20.7239,16.8469,37.5708,15.4873,15.4873,36.2112
NS-RS,112.0539,17.0852,30.2998,16.0262,,21.4252,21.4252,17.0852,38.5104,16.0262,16.0262,37.4514
NS-RS,113.5019,17.5546,31.5171,16.5717,,22.2860,22.2860,17.5546,39.8406,16.5717,16.5717,38.8577
NS-RS,113.5646,18.0240,32.5383,16.5717,,23.0080,23.0080,18.0240,41.0321,16.5717,16.5717,39.5798
NS-RS,115.0132,18.7584,34.0909,17.1172,,24.1059,24.1059,18.7584,42.8643,17.1172,17.1172,41.2231
NS-RS,118.0044,19.2581,35.6987,17.6598,,25.2428,25.2428,19.2581,44.5009,17.6598,17.6598,42.9025
NS-RS,117.2309,19.7547,36.7837,18.2023,,26.0100,26.0100,19.7547,45.7647,18.2023,18.2023,44.2124
NS-RS,119.0762,20.5247,38.2036,19.2196,,27.0140,27.0140,20.5247,47.5387,19.2196,19.2196,46.2336
NS-RS,118.8029,21.0787,39.3102,19.2196,,27.7965,27.7965,21.0787,48.8752,19.2196,19.2196,47.0161
NS-RS,118.0128,21.0787,40.2029,19.7210,,28.4277,28.4277,21.0787,49.5064,19.7210,19.7210,48.1487
NS-RS,118.0616,21.3512,40.7966,19.7210,,28.8476,28.8476,21.3512,50.1988,19.7210,19.7210,48.5685
NS-RS,118.9135,21.6283,41.3580,20.2223,,29.2445,29.2445,21.6283,50.8728,20.2223,20.2223,49.4668
NS-RS,118.3960,21.6283,41.9507,20.2223,,29.6636,29.6636,21.6283,51.2919,20.2223,20.2223,49.8860
NS-RS,118.1060,21.6283,41.9507,20.2223,,29.6636,29.6636,21.6283,51.2919,20.2223,20.2223,49.8860
NS-RS,117.8796,21.9065,41.9507,20.2223,,29.6636,29.6636,21.9065,51.5701,20.2223,20.2223,49.8860
NS-RS,119.4531,21.9065,42.5260,20.2223,,30.0704,30.0704,21.9065,51.9769,20.2223,20.2223,50.2928
NS-RS,119.2639,22.1819,43.1528,20.7400,,30.5137,30.5137,22.1819,52.6956,20.7400,20.7400,51.2536
NS-RS,118.9822,22.1819,43.1528,20.7400,,30.5137,30.5137,22.1819,52.6956,20.7400,20.7400,51.2536
NS-RS,118.7252,22.1819,43.1528,20.7400,,30.5137,30.5137,22.1819,52.6956,20.7400,20.7400,51.2536
NS-RS,118.5312,22.1819,43.4352,20.7400,,30.7133,30.7133,22.1819,52.8952,20.7400,20.7400,51.4533
NS-RS,118.3229,22.1819,43.4352,20.7400,,30.7133,30.7133,22.1819,52.8952,20.7400,20.7400,51.4533
NS-RS,118.2199,22.1819,43.7390,20.7400,,30.9282,30.9282,22.1819,53.1101,20.7400,20.7400,51.6682
NS-RS,119.4172,22.4654,43.7390,20.7400,,30.9282,30.9282,22.4654,53.3936,20.7400,20.7400,51.6682
NS-RS,119.2357,22.4654,44.0377,20.7400,,31.1394,31.1394,22.4654,53.6048,20.7400,20.7400,51.8793
NS-RS,119.0659,22.4654,44.3596,20.7400,,31.3670,31.3670,22.4654,53.8324,20.7400,20.7400,52.1070
NS-RS,118.9027,22.4654,44.3596,20.7400,,31.3670,31.3670,22.4654,53.8324,20.7400,20.7400,52.1070
NS-RS,118.7430,22.4654,44.3596,20.7400,,31.3670,31.3670,22.4654,53.8324,20.7400,20.7400,52.1070
NS-RS,118.6157,22.4654,44.3596,20.7400,,31.3670,31.3670,22.4654,53.8324,20.7400,20.7400,52.1070
NS-RS,118.5128,22.4654,44.3596,20.7400,,31.3670,31.3670,22.4654,53.8324,20.7400,20.7400,52.1070
NS-RS,118.4144,22.4654,44.6802,20.7400,,31.5937,31.5937,22.4654,54.0591,20.7400,20.7400,52.3336
NS-RS,118.3174,22.4654,44.6802,20.7400,,31.5937,31.5937,22.4654,54.0591,20.7400,20.7400,52.3336
NS-RS,118.8857,22.4654,44.6802,21.2576,,31.5937,31.5937,22.4654,54.0591,21.2576,21.2576,52.8513
NS-RS,118.9185,22.4654,44.6802,21.2576,,31.5937,31.5937,22.4654,54.0591,21.2576,21.2576,52.8513
NS-RS,118.8266,22.4654,44.9835,21.2576,,31.8081,31.8081,22.4654,54.2736,21.2576,21.2576,53.0658
NS-RS,118.7326,22.4654,44.9835,21.2576,,31.8081,31.8081,22.4654,54.2736,21.2576,21.2576,53.0658
NS-RS,118.6444,22.7405,44.9835,21.2576,,31.8081,31.8081,22.7405,54.5486,21.2576,21.2576,53.0658
NS-RS,118.5530,22.7405,44.9835,21.2576,,31.8081,31.8081,22.7405,54.5486,21.2576,21.2576,53.0658
NS-RS,118.4873,22.7405,45.2802,21.2576,,32.0179,32.0179,22.7405,54.7584,21.2576,21.2576,53.2755
NS-RS,118.4041,22.7405,45.2802,21.2576,,32.0179,32.0179,22.7405,54.7584,21.2576,21.2576,53.2755
NS-RS,118.3253,22.7405,45.2802,21.2576,,32.0179,32.0179,22.7405,54.7584,21.2576,21.2576,53.2755
NS-RS,118.2846,22.7405,45.2802,21.2576,,32.0179,32.0179,22.7405,54.7584,21.2576,21.2576,53.2755
NS-RS,118.9866,22.7405,45.2802,21.2576,,32.0179,32.0179,22.7405,54.7584,21.2576,21.2576,53.2755
NS-RS,118.9074,22.7405,45.2802,21.2576,,32.0179,32.0179,22.7405,54.7584,21.2576,21.2576,53.2755
NS-RS,118.8609,22.7405,45.2802,21.2576,,32.0179,32.0179,22.7405,54.7584,21.2576,21.2576,53.2755
NS-RS,118.7862,22.7405,45.2802,21.2576,,32.0179,32.0179,22.7405,54.7584,21.2576,21.2576,53.2755
NS-RS,118.7266,22.7405,45.2802,21.2576,,32.0179,32.0179,22.7405,54.7584,21.2576,21.2576,53.2755
NS-RS,118.6472,22.7405,45.6028,21.2576,,32.2460,32.2460,22.7405,54.9865,21.2576,21.2576,53.5037
NS-RS,118.5797,22.7405,45.6028,21.2576,,32.2460,32.2460,22.7405,54.9865,21.2576,21.2576,53.5037
NS-RS,118.5164,22.7405,45.6028,21.2576,,32.2460,32.2460,22.7405,54.9865,21.2576,21.2576,53.5037
NS-RS,118.4745,22.7405,45.6028,21.2576,,32.2460,32.2460,22.7405,54.9865,21.2576,21.2576,53.5037
NS-RS,118.4171,22.7405,45.6028,21.2576,,32.2460,32.2460,22.7405,54.9865,21.2576,21.2576,53.5037
NS-RS,118.3617,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.3229,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.2788,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.2497,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.1872,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.1476,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.1036,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.0727,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.0327,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.0022,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,117.9552,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,117.9216,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,117.8813,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,118.5711,22.7405,45.8900,21.2576,,32.4491,32.4491,22.7405,55.1896,21.2576,21.2576,53.7067
NS-RS,119.0108,23.0158,45.8900,21.2576,,32.4491,32.4491,23.0158,55.4650,21.2576,21.2576,53.7067
NS-RS,118.9788,23.0158,45.8900,21.2576,,32.4491,32.4491,23.0158,55.4650,21.2576,21.2576,53.7067
NS-RS,118.9198,23.0158,45.8900,21.2576,,32.4491,32.4491,23.0158,55.4650,21.2576,21.2576,53.7067
NS-RS,118.8859,23.0158,46.2304,21.2576,,32.6898,32.6898,23.0158,55.7057,21.2576,21.2576,53.9474
NS-RS,118.8276,23.0158,46.2304,21.2576,,32.6898,32.6898,23.0158,55.7057,21.2576,21.2576,53.9474
NS-RS,118.8005,23.0158,46.5500,21.2576,,32.9158,32.9158,23.0158,55.9316,21.2576,21.2576,54.1734
NS-RS,118.7392,23.0158,46.5500,21.2576,,32.9158,32.9158,23.0158,55.9316,21.2576,21.2576,54.1734
NS-RS,118.7169,23.0158,46.5500,21.2576,,32.9158,32.9158,23.0158,55.9316,21.2576,21.2576,54.1734
NS-RS,118.6637,23.0158,46.5500,21.2576,,32.9158,32.9158,23.0158,55.9316,21.2576,21.2576,54.1734
NS-RS,118.6302,23.0158,46.5500,21.2576,,32.9158,32.9158,23.0158,55.9316,21.2576,21.2576,54.1734
NS-RS,118.5742,23.0158,46.5500,21.2576,,32.9158,32.9158,23.0158,55.9316,21.2576,21.2576,54.1734
NS-RS,118.5404,23.0158,46.5500,21.2576,,32.9158,32.9158,23.0158,55.9316,21.2576,21.2576,54.1734
NS-RS,118.4935,23.0158,46.5500,21.2576,,32.9158,32.9158,23.0158,55.9316,21.2576,21.2576,54.1734
