x_mm,y_mm,eps_x,eps_y,gamma_xy  (P=83.4kN, step=35)
5.700000000000000000e+02,7.000000000000000000e+01,5.422767994557013157e-05,-6.298215711128425473e-06,3.982719850017593519e-05
5.900000000000000000e+02,7.000000000000000000e+01,4.534368360826605972e-05,-9.053914260017621987e-06,4.080757515397747472e-05
6.100000000000000000e+02,7.000000000000000000e+01,3.907344511311076121e-05,-1.180961280890681596e-05,4.678004615168023818e-05
6.300000000000000000e+02,7.000000000000000000e+01,3.630521760256617993e-05,-1.456531135779601332e-05,5.435282065928346000e-05
6.500000000000000000e+02,7.000000000000000000e+01,3.525482633500966667e-05,-1.732100990668520899e-05,5.808012488447073841e-05
6.700000000000000000e+02,7.000000000000000000e+01,3.816685296655204470e-05,-2.586483468599554115e-05,5.927689394916398801e-05
6.900000000000000000e+02,7.000000000000000000e+01,4.363436988758319140e-05,-3.440865946530587670e-05,6.357593437475862318e-05
7.100000000000000000e+02,7.000000000000000000e+01,4.840866477819770795e-05,-4.295248424461621225e-05,6.428475989978491175e-05
7.300000000000000000e+02,7.000000000000000000e+01,4.315041391295578170e-05,-5.149630902392655457e-05,4.864891846960206950e-05
7.000000000000000000e+01,9.000000000000000000e+01,3.614443318092506796e-05,-8.864686249141202174e-05,-3.132000114624266531e-05
9.000000000000000000e+01,9.000000000000000000e+01,2.866036016059777695e-05,-7.569811701036709985e-05,-6.605036965391290022e-05
1.100000000000000000e+02,9.000000000000000000e+01,2.375125571438903546e-05,-6.274937152932219151e-05,-1.085221204598706368e-04
1.300000000000000000e+02,9.000000000000000000e+01,2.349498927704655156e-05,-4.980062604827726285e-05,-1.073602882838253753e-04
1.500000000000000000e+02,9.000000000000000000e+01,2.645967950216563018e-05,-3.685188056723235451e-05,-9.542655394209334431e-05
1.700000000000000000e+02,9.000000000000000000e+01,3.063196079639079691e-05,-3.063290564205883762e-05,-8.590257583763376628e-05
1.900000000000000000e+02,9.000000000000000000e+01,3.626745072776098555e-05,-2.441393071688531733e-05,-7.583851252359560021e-05
2.100000000000000000e+02,9.000000000000000000e+01,4.069364275190546983e-05,-1.819495579171179705e-05,-7.031608199060882371e-05
2.300000000000000000e+02,9.000000000000000000e+01,4.661623315919538325e-05,-1.197598086653827846e-05,-5.488620919000527983e-05
2.500000000000000000e+02,9.000000000000000000e+01,5.169680394057049507e-05,-5.757005941364761562e-06,-3.906146003467430596e-05
2.700000000000000000e+02,9.000000000000000000e+01,5.758207737704674442e-05,-6.956397699005993842e-06,-3.005199740209135262e-05
2.900000000000000000e+02,9.000000000000000000e+01,6.732316841469330267e-05,-8.155789456647226122e-06,-2.063856474020104291e-05
3.100000000000000000e+02,9.000000000000000000e+01,8.559005543463658904e-05,-9.355181214288459248e-06,-6.738543124459579845e-06
3.300000000000000000e+02,9.000000000000000000e+01,8.366062201248306008e-05,-1.055457297192969238e-05,-6.277453761956456810e-06
3.500000000000000000e+02,9.000000000000000000e+01,7.298668138118733536e-05,-1.175396472957092381e-05,-1.423468094990360086e-05
3.700000000000000000e+02,9.000000000000000000e+01,7.070100249857609327e-05,-9.979094881504705695e-06,-1.030584324686957846e-05
3.900000000000000000e+02,9.000000000000000000e+01,7.201028704152808921e-05,-8.204225033438484194e-06,-2.984375369870207427e-06
